Rooms,Type,Price,Propertycount,Distance
3,h,1930000,1008,3.5
3,h,840000,21650,12
2,h,560000,21650,12
1,u,,21650,12
4,h,900000,21650,12
3,h,680500,21650,12
4,h,902000,21650,12
3,h,825000,21650,12
3,h,801000,21650,12
2,t,668500,21650,12
2,h,1165000,14949,2.4
1,u,390000,14949,2.4
2,u,890500,14949,2.4
2,h,,14949,2.4
3,h,1310000,14949,2.4
1,u,458000,14949,2.4
2,h,1442000,14949,2.4
4,h,2200000,14949,2.4
4,h,,7785,19.9
3,h,750000,7785,19.9
2,u,,7785,19.9
4,t,,7785,19.9
2,u,560000,4407,21.3
2,h,340000,538,23.8
3,h,1101000,3540,8.9
5,h,,11667,23.5
5,h,870000,11667,23.5
4,h,,11667,23.5
3,h,420000,5833,20.6
2,u,643500,4497,15.2
3,h,625000,1793,15.5
3,h,610000,8077,35.4
3,h,565000,8077,35.4
3,u,572000,8077,35.4
4,t,1090000,852,11
2,t,455000,852,11
2,h,750000,2417,5.1
2,h,850000,2417,5.1
4,h,640000,2756,34.7
2,u,,5943,1.9
2,h,1030000,5943,1.9
4,h,600000,7969,20.5
4,h,,7969,20.5
4,h,,7969,20.5
3,u,386000,7969,20.5
2,u,857000,14887,2.7
2,u,,14887,2.7
2,h,1160000,14887,2.7
1,u,,14887,2.7
3,u,1235000,14887,2.7
3,h,752500,7412,20.8
3,h,,7412,20.8
3,h,,4054,22.2
3,h,565000,14042,14
3,t,500000,14042,14
3,h,610000,14042,14
2,t,445000,14042,14
3,h,,14042,14
4,h,801000,915,16.1
1,u,350000,13240,5
2,u,525000,13240,5
1,u,517500,13240,5
2,u,365000,13240,5
2,u,460000,13240,5
4,h,1725000,3284,8.2
2,h,646000,3284,8.2
4,h,1190000,3284,8.2
2,h,635500,389,8.2
4,h,580000,14092,31.7
3,h,413000,14092,31.7
3,h,420000,14092,31.7
3,h,650000,14092,31.7
3,t,525000,3755,10.5
3,h,780000,4217,10.5
4,h,765000,6763,10.5
4,h,1420000,5457,10.2
3,h,2100000,5457,10.2
3,h,1385000,5457,10.2
2,h,417000,3640,18
3,h,,3640,18
4,h,810000,10160,18.4
3,h,451500,10160,18.4
3,h,526000,10160,18.4
4,h,605500,4242,18
3,u,500000,5336,15.5
3,h,427500,5336,15.5
3,h,,869,30.4
4,h,855000,869,30.4
2,h,,6202,15.5
3,h,,5420,12.4
5,h,1705000,5420,12.4
3,h,551200,1690,27
5,h,,7955,15.3
2,u,,7955,15.3
3,u,542000,7955,15.3
3,h,,7955,15.3
3,h,,7955,15.3
4,h,2070000,8870,7
6,h,2800000,7217,4.1
2,t,385000,5811,18.4
3,h,500000,3296,12.9
3,h,,3296,12.9
4,h,821000,3296,12.9
3,t,917000,4181,17.2
4,h,,4280,17.2
4,h,1115000,2698,8.9
3,h,905000,2698,8.9
3,u,,2698,8.9
2,h,450000,5424,14.7
3,h,1015000,7082,14.7
5,h,,16166,14.7
4,h,,16166,14.7
3,h,510000,16166,14.7
4,h,645000,16166,14.7
3,h,427000,16166,14.7
3,h,600000,16166,14.7
2,h,355000,821,14.7
3,h,845000,5058,6.4
2,h,876000,5058,6.4
3,t,,2230,3.1
3,h,578000,2474,16.5
4,h,510000,1999,17.6
2,u,390000,2940,25.5
4,h,525000,2940,25.5
3,h,480000,5262,27.2
3,h,471100,5262,27.2
4,h,1000000,6543,6.3
3,h,1240000,6543,6.3
3,h,1115000,6543,6.3
3,t,,4019,3
3,h,750000,3464,10.4
3,u,685000,3464,10.4
3,h,,1899,14
3,h,,3280,3
2,u,,2185,10.5
2,u,520000,2211,5.7
3,t,,5132,9.4
3,t,,5132,9.4
2,h,1015000,6567,4.3
4,h,1450000,3052,10.2
4,h,,3052,10.2
4,h,,2894,10.2
4,t,,2894,10.2
3,h,800000,2243,21.5
4,h,1034000,2243,21.5
3,t,1410000,5682,7.9
3,t,1500000,5682,7.9
2,u,,5682,7.9
4,h,2740000,7809,9.7
2,h,815000,7809,9.7
5,h,,7809,9.7
2,u,580000,5030,23.2
3,h,618000,5030,23.2
2,u,830000,5366,17.3
4,h,1400000,5366,17.3
4,h,1200000,5366,17.3
3,h,1400000,5366,17.3
4,h,2305000,5366,17.3
3,t,,790,8.8
3,h,1710000,6795,11.4
4,h,,6795,11.4
3,h,1380000,6795,11.4
3,t,1280000,6795,11.4
4,h,1900000,6795,11.4
5,h,2645000,6795,11.4
3,t,892500,10969,13.8
3,h,1235000,10969,13.8
4,h,1145000,10969,13.8
3,h,1000000,10969,13.8
4,t,1205000,10969,13.8
4,h,900000,10969,13.8
4,h,1000000,10969,13.8
3,h,,10969,13.8
3,h,,10969,13.8
4,h,1345000,10969,13.8
4,t,1260000,10969,13.8
3,h,1125000,10969,13.8
4,h,,2866,17.3
2,u,842000,2866,17.3
2,u,689000,5713,13.4
3,h,890000,2867,13.4
3,h,860000,2867,13.4
3,h,,4387,13.4
2,h,,4387,13.4
4,h,980000,4387,13.4
8,h,1410000,4605,10.9
2,h,765000,3589,8.6
2,h,800000,3589,8.6
2,h,630000,1390,16.1
2,u,1086000,10579,10.5
3,u,,10579,10.5
2,u,,10579,10.5
4,h,,6938,10.3
4,h,1550000,6938,10.3
4,h,2800000,6938,10.3
3,h,,11918,5.2
3,h,,11918,5.2
2,h,850000,11918,5.2
2,h,880000,11918,5.2
3,h,1100000,11918,5.2
2,h,700000,11918,5.2
2,h,705000,11918,5.2
1,u,,5533,4
2,u,640000,7082,5.2
4,h,1450000,7082,5.2
2,h,1100000,7082,5.2
3,t,880000,7082,5.2
2,u,502000,7082,5.2
2,u,475000,7082,5.2
4,h,1220000,4480,10.8
4,t,1300000,4480,10.8
4,h,1241000,4480,10.8
4,h,800500,10175,12.1
3,h,730000,10175,12.1
3,h,631000,10175,12.1
4,h,1300000,10175,12.1
3,h,,10175,12.1
3,h,1195000,5678,10.4
3,h,860000,5678,10.4
3,h,900000,4048,14.7
3,h,1080000,4048,14.7
6,h,,8920,7.7
2,u,1100000,8920,7.7
2,u,,3265,8.4
3,u,800000,6786,1.6
2,u,710000,6786,1.6
3,h,1650000,6786,1.6
2,h,1500000,3106,3.5
4,t,,2379,8.7
3,h,1100000,5051,8.7
3,h,1250000,5051,8.7
3,h,1175000,9758,17.9
3,u,736000,9758,17.9
3,h,1450000,5837,16.7
3,h,850000,4734,17.5
3,h,1580000,2954,3.6
5,h,1250000,11204,6.7
3,t,650000,11204,6.7
3,h,930000,11204,6.7
3,h,860000,11204,6.7
3,h,777500,3445,6.7
5,h,790000,3445,6.7
2,h,,3445,6.7
3,h,560000,15510,20.6
3,h,460000,15510,20.6
4,h,506000,15510,20.6
3,h,410000,15510,20.6
3,h,,15510,20.6
5,h,,15510,20.6
3,h,535000,15510,20.6
4,h,562000,15510,20.6
3,h,,6464,34.7
3,h,780000,1863,23
3,h,,2246,14
4,h,600000,2246,14
4,h,640000,8322,24.7
3,h,,6388,14.8
3,h,550000,2898,18
3,u,708000,3940,22.2
4,h,,9028,12.4
4,h,1550000,9028,12.4
2,u,745000,10999,14.3
4,h,1575000,10999,14.3
3,h,1146000,10999,14.3
3,h,515000,7254,25.9
4,h,1560000,1651,8.9
3,h,840000,2546,27
3,t,,4898,7.2
4,h,870000,6990,18
4,h,820000,2346,18
5,h,,2346,18
1,u,420000,8989,7.2
1,u,648500,8989,7.2
1,u,,8989,7.2
2,u,985000,8989,7.2
4,h,565000,10926,19.6
2,u,485000,9264,7.5
4,h,2140000,9264,7.5
3,h,1170000,9264,7.5
3,h,1350000,9264,7.5
4,h,1900000,9264,7.5
3,h,,1308,8.2
4,h,1450000,588,7.5
2,u,460000,588,7.5
3,h,,588,7.5
3,h,,2970,5.7
4,h,1510000,2970,5.7
3,u,630000,5070,13.1
2,h,950000,5070,13.1
4,h,721000,10788,24.8
3,h,,10788,24.8
3,h,,5825,2.1
3,h,1252500,5825,2.1
5,h,,6244,3.6
2,h,1540000,6244,3.6
3,h,1757000,6244,3.6
1,u,347000,3593,3.4
3,t,755000,4385,15.4
3,h,,4385,15.4
3,h,,17055,38
3,h,,17055,38
4,h,,534,7.2
3,h,598000,3285,12.9
1,u,377000,10412,7.3
3,h,2301000,10412,7.3
2,u,640000,10412,7.3
3,h,1200000,10412,7.3
3,h,2255000,10412,7.3
4,h,,15321,16.7
4,h,1660000,15321,16.7
3,h,2080000,15321,16.7
4,h,1327000,15321,16.7
5,h,2121800,15321,16.7
3,t,,15321,16.7
5,h,1450000,15321,16.7
2,h,,15321,16.7
4,h,1185000,15321,16.7
3,h,750000,8870,11.2
3,h,702500,8870,11.2
3,t,580000,8870,11.2
2,t,500000,8870,11.2
2,u,,8870,11.2
3,h,,8524,16.1
4,h,670000,4864,20.4
5,h,1730000,4864,20.4
2,h,,2606,11.2
3,h,795000,2606,11.2
3,h,757000,2606,11.2
3,u,1230000,5454,13.8
3,u,880000,5454,13.8
3,h,1550000,5454,13.8
3,h,1900000,5454,13.8
4,h,1855000,5454,13.8
5,h,,5454,13.8
3,t,,2356,13.8
4,h,,2356,13.8
2,u,650000,11308,5.3
3,h,,11308,5.3
6,h,5000000,11308,5.3
2,u,935000,11308,5.3
3,h,,6482,6.2
3,h,2850000,6482,6.2
5,h,,6482,6.2
4,h,918000,3794,21.3
3,h,810000,2947,8.8
2,h,650000,2674,8.8
2,h,675000,2674,8.8
3,h,690000,2674,8.8
3,t,1320000,4794,16
2,t,820000,4794,16
3,u,,4794,16
3,h,,4794,16
4,h,1350000,5556,18
4,h,590000,13830,18.4
3,h,1280000,5549,7.8
2,h,1060000,5549,7.8
3,t,835000,5549,7.8
2,u,,5549,7.8
3,u,,5549,7.8
5,h,1950000,1554,7.8
4,h,1800000,1554,7.8
3,h,479000,851,14
4,h,640000,1202,14
5,h,1360000,2339,14.5
3,h,720000,3656,15.5
3,h,,3656,15.5
5,h,,5629,11.7
2,h,750500,5629,11.7
5,h,770000,1119,10.4
3,h,,10331,5.4
4,h,1900000,10331,5.4
3,h,,10331,5.4
4,h,1482000,10331,5.4
5,h,,2671,7.3
4,h,2130000,2671,7.3
4,h,1850000,2671,7.3
4,h,880000,8459,25.2
6,h,620500,2878,14
3,h,900000,1808,6.4
3,h,1370000,1808,6.4
3,h,890000,1808,6.4
3,h,870500,2949,23.3
3,h,640000,8279,16.3
3,h,650000,8279,16.3
3,h,661100,8279,16.3
3,u,658500,1624,14.6
2,u,468000,3873,6.4
3,t,785000,3873,6.4
4,h,2700000,4675,5.9
3,u,,4675,5.9
2,u,781000,4675,5.9
4,h,1700000,8801,8.4
4,h,1750000,8801,8.4
4,h,1160000,8801,8.4
4,h,1320000,4918,4.3
2,u,1320000,17496,0
1,u,,17496,0
3,u,753000,17496,0
2,u,,17496,0
2,u,452000,17496,0
4,h,1020000,6162,20
1,u,370000,6162,20
3,h,,6162,20
3,t,800000,6162,20
3,t,1160000,6162,20
3,h,890000,6162,20
3,h,507500,5812,25.9
4,h,853000,5812,25.9
3,h,533000,5812,25.9
4,h,520000,5812,25.9
3,h,546000,5812,25.9
4,h,535000,5812,25.9
3,h,522000,5812,25.9
3,h,,2019,3
3,h,670500,10529,17.9
4,h,710000,10529,17.9
3,h,707000,10529,17.9
2,t,450000,10529,17.9
3,h,632000,10529,17.9
3,h,690000,10529,17.9
4,h,932000,6871,17.2
3,t,,3891,16.2
3,u,900000,3891,16.2
3,h,,3891,16.2
4,h,,6232,6.2
2,h,830000,6232,6.2
3,h,1475000,6232,6.2
4,h,2000000,6232,6.2
4,h,1300000,6232,6.2
3,t,1200000,2555,14.3
3,h,1100000,2555,14.3
3,t,,2555,14.3
5,h,,13366,14.2
5,h,1270000,13366,14.2
3,h,1210500,13366,14.2
4,t,1200000,13366,14.2
5,h,1420000,13366,14.2
4,h,1235000,13366,14.2
4,h,898000,7113,18.8
3,h,857000,7113,18.8
3,u,570000,4442,10.1
2,u,620000,4442,10.1
3,h,915000,5498,6.2
3,h,1185000,2291,10.4
3,h,,2291,10.4
3,u,,2291,10.4
3,t,,11806,22.7
3,h,1050000,6821,1.8
1,h,,11364,5.3
2,u,540000,11364,5.3
3,h,1500000,11364,5.3
4,h,2405500,11364,5.3
4,h,,4973,15.4
3,h,750000,4973,15.4
3,h,,2651,11.2
3,h,950000,2547,12.3
4,t,990000,2547,12.3
4,h,1180000,2547,12.3
2,u,670000,3692,15.5
4,h,2475000,3578,11.4
4,t,1366000,3578,11.4
2,t,790000,3578,11.4
3,h,,5087,21.5
4,h,1170000,5087,21.5
2,u,487000,5087,21.5
3,t,860000,7485,8.5
2,u,558000,7485,8.5
3,h,770000,7485,8.5
3,h,,15542,14.7
3,h,640000,15542,14.7
3,h,715000,15542,14.7
3,h,,15542,14.7
4,h,,15542,14.7
1,u,,8648,3.5
3,h,1660000,8648,3.5
2,u,512500,7717,4.6
2,h,1560000,7717,4.6
1,u,,7717,4.6
4,h,1935000,7717,4.6
2,h,1592500,7717,4.6
2,h,,7717,4.6
3,h,1700000,7717,4.6
2,h,975000,14577,8.4
3,h,695000,14577,8.4
3,h,,14577,8.4
4,h,1262500,14577,8.4
3,h,895000,21650,12
3,h,710000,21650,12
3,u,675000,21650,12
2,u,522000,21650,12
4,h,,21650,12
3,h,681000,21650,12
3,h,970000,21650,12
3,h,1760000,14949,2.4
3,h,,14949,2.4
2,h,917500,14949,2.4
4,h,,14949,2.4
1,u,,14949,2.4
3,h,1500000,14949,2.4
2,u,,14949,2.4
1,u,455000,14949,2.4
4,h,,7785,19.9
3,u,,4407,21.3
2,h,,3540,8.9
5,h,1380000,3540,8.9
5,h,640000,5833,20.6
3,h,547000,5833,20.6
3,h,,5833,20.6
2,u,,4497,15.2
4,h,1340000,2417,5.1
2,h,2600000,5943,1.9
2,u,875000,5943,1.9
4,h,1200000,5943,1.9
2,u,698500,5943,1.9
3,h,1465000,5943,1.9
3,h,647500,7969,20.5
4,h,572000,7969,20.5
4,h,645000,7969,20.5
3,h,,14887,2.7
2,u,570000,14887,2.7
4,h,2700000,14887,2.7
8,h,1456000,14887,2.7
2,u,,14887,2.7
4,u,2100000,14887,2.7
3,h,3875000,14887,2.7
2,u,,8400,0.7
2,h,,7412,20.8
3,u,,4054,22.2
3,h,1600000,13240,5
2,u,520000,13240,5
1,u,441000,13240,5
1,u,,13240,5
3,h,1500000,3284,8.2
3,h,,14092,31.7
3,h,700000,3755,10.5
4,h,760000,3755,10.5
4,h,735000,3755,10.5
3,h,620000,6763,10.5
3,u,683000,5457,10.2
3,h,,5457,10.2
5,h,3100000,5457,10.2
3,h,1600000,5457,10.2
5,h,2425000,5457,10.2
3,t,,5457,10.2
2,h,1000000,5457,10.2
4,h,2200000,5457,10.2
4,h,,5457,10.2
4,h,655000,3640,18
2,u,405000,3640,18
3,h,550000,10160,18.4
4,h,570000,10160,18.4
3,t,413500,10160,18.4
3,h,620000,5336,15.5
4,h,780000,5336,15.5
3,h,621000,5336,15.5
4,h,1810000,6202,15.5
4,h,1140000,5420,12.4
4,h,1020000,5420,12.4
4,h,1500000,5420,12.4
4,h,950000,5420,12.4
3,h,,7955,15.3
4,h,770000,7955,15.3
4,h,1410000,8870,7
2,h,830000,8870,7
3,h,,8870,7
3,t,875000,8870,7
1,u,,8870,7
3,h,,8870,7
3,t,1000000,8870,7
3,h,3680000,7217,4.1
5,h,6700000,7217,4.1
2,u,,7217,4.1
3,u,,7217,4.1
3,h,,7217,4.1
3,h,2130000,7217,4.1
3,h,,4181,17.2
4,h,,4181,17.2
4,h,890000,7082,14.7
4,h,,16166,14.7
2,h,490000,16166,14.7
3,h,625000,16166,14.7
4,h,1075000,5058,6.4
2,h,800000,2230,3.1
3,h,648500,2474,16.5
3,t,573000,2474,16.5
4,h,1172000,7392,16.7
5,h,1195000,7392,16.7
3,h,933000,7392,16.7
3,h,,6380,6.8
2,u,630000,6380,6.8
2,u,810000,4380,4.6
2,u,536000,4380,4.6
4,h,,2940,25.5
3,h,490000,5262,27.2
2,h,925000,6543,6.3
3,h,870000,6543,6.3
3,h,1017000,6543,6.3
4,h,1220000,6543,6.3
2,h,920000,6543,6.3
2,t,830000,4019,3
1,u,,1543,7.5
4,h,780000,3464,10.4
1,h,680000,3464,10.4
3,t,,3464,10.4
2,h,,3280,3
3,h,,3280,3
1,u,530000,3280,3
3,h,585000,2185,10.5
5,h,2930000,2211,5.7
3,h,665000,7630,15.5
3,h,,5132,9.4
3,h,909000,5132,9.4
3,h,610000,1281,12.8
5,h,,4836,6.3
4,h,1850000,4836,6.3
1,u,368500,4836,6.3
3,h,985000,6567,4.3
5,h,,6567,4.3
2,u,508000,6567,4.3
2,t,880000,6567,4.3
3,h,1410000,6567,4.3
3,h,,3052,10.2
4,h,1250000,2894,10.2
3,h,1280000,2894,10.2
3,h,1100000,2894,10.2
4,h,1220000,2894,10.2
5,h,1000000,2243,21.5
5,h,,4502,9.5
3,h,750000,4502,9.5
3,h,820000,4502,9.5
4,h,,5682,7.9
3,t,1460000,5682,7.9
2,u,680000,5682,7.9
2,u,570000,5682,7.9
3,h,1415000,5682,7.9
5,h,,5682,7.9
3,h,,7809,9.7
6,h,,7809,9.7
2,u,455000,3598,23.2
4,h,1900000,3598,23.2
3,h,1900000,5366,17.3
4,h,1740000,5366,17.3
3,u,,6795,11.4
3,h,1300000,6795,11.4
2,u,870000,6795,11.4
4,t,1467000,6795,11.4
3,t,,6795,11.4
4,h,1150000,10969,13.8
3,t,855000,10969,13.8
3,h,960000,10969,13.8
3,h,860000,10969,13.8
4,t,1250000,10969,13.8
4,h,1395000,10969,13.8
3,h,,10969,13.8
5,h,,10969,13.8
3,h,,10969,13.8
4,h,1385000,10969,13.8
5,h,2068000,10969,13.8
2,t,940000,10969,13.8
3,h,,10969,13.8
4,h,,17093,35.2
4,h,2100000,2866,17.3
3,t,1500000,2866,17.3
4,h,,2866,17.3
4,h,,2866,17.3
4,h,1250000,5713,13.4
3,h,1090000,2867,13.4
4,h,1550000,4387,13.4
3,h,1290000,4387,13.4
3,h,757000,2887,27
3,h,630000,2887,27
4,h,,9704,25
3,h,800000,9704,25
4,h,2060000,4605,10.9
3,h,765000,3589,8.6
3,h,700000,3589,8.6
3,u,,1390,16.1
3,t,1780000,10579,10.5
5,h,3000000,10579,10.5
4,h,,6938,10.3
3,h,,6938,10.3
5,h,,6938,10.3
5,h,4475000,6938,10.3
4,h,1515000,6938,10.3
3,h,,6938,10.3
5,h,1870000,6938,10.3
6,h,2990000,6938,10.3
3,h,1065000,6938,10.3
2,t,393000,4294,14
4,h,635000,4294,14
3,h,530000,4294,14
3,h,,4294,14
3,t,650000,962,6.4
2,h,840000,11918,5.2
3,h,903000,11918,5.2
2,h,763000,11918,5.2
3,h,1650000,11918,5.2
3,t,912500,11918,5.2
2,h,1210000,11918,5.2
3,h,1300000,11918,5.2
3,t,,11918,5.2
3,h,1280000,5533,4
1,u,,7082,5.2
1,u,494500,7082,5.2
4,h,1125000,4480,10.8
4,h,790000,10175,12.1
3,t,,10175,12.1
4,h,920000,10175,12.1
3,h,780000,10175,12.1
4,h,660000,10175,12.1
3,t,,10175,12.1
3,t,610000,10175,12.1
2,h,1307000,438,2.4
3,h,940500,4048,14.7
3,h,,4048,14.7
3,h,1080000,4048,14.7
4,h,1488000,4048,14.7
3,h,628000,2674,14.8
5,h,,8920,7.7
2,u,600000,8920,7.7
3,u,,8920,7.7
3,h,1901500,8920,7.7
2,u,710000,8920,7.7
3,t,1000000,8920,7.7
5,h,2500000,8920,7.7
3,t,1250000,8920,7.7
2,u,640000,8920,7.7
4,h,,3265,8.4
2,u,750000,3265,8.4
4,h,,3265,8.4
3,h,2400000,3265,8.4
2,u,771000,6786,1.6
4,h,,3106,3.5
2,h,,3106,3.5
3,h,1650000,3106,3.5
2,u,,7822,10.1
2,u,,7822,10.1
2,u,572500,1989,31.2
2,u,725000,6923,7.8
3,h,1213000,5051,8.7
4,h,1705000,5051,8.7
6,h,,3582,11.7
3,h,1070000,3906,27
4,h,1430000,9758,17.9
3,h,,9758,17.9
3,h,1200000,9758,17.9
3,t,1055000,9758,17.9
3,h,889000,9758,17.9
4,h,1540000,9758,17.9
3,h,727500,3789,27.1
3,u,735000,2727,17.5
4,h,,2727,17.5
2,u,632500,5837,16.7
4,t,,5837,16.7
2,h,900000,2954,3.6
4,h,1450000,11204,6.7
5,h,1405000,11204,6.7
2,t,600000,11204,6.7
2,h,872000,11204,6.7
2,t,675000,3445,6.7
4,h,1102000,3445,6.7
3,t,792500,3445,6.7
2,t,600000,3445,6.7
3,h,,4553,2
2,h,,4553,2
3,h,1500000,4553,2
2,h,937000,4553,2
4,h,750000,15510,20.6
4,h,,15510,20.6
4,h,540000,15510,20.6
4,h,650000,15510,20.6
4,h,688000,15510,20.6
4,h,,15510,20.6
3,h,645000,6464,34.7
2,h,1315000,1123,2.4
4,h,,11925,23
4,h,,1863,23
2,u,255000,10894,24.7
3,h,585000,8322,24.7
3,h,,6388,14.8
4,h,1050000,3940,22.2
3,h,963000,3940,22.2
3,h,795000,3940,22.2
4,h,1250000,9028,12.4
3,t,,9028,12.4
5,h,1440000,9028,12.4
4,h,1412000,9028,12.4
4,t,1075000,10999,14.3
3,h,1180000,10999,14.3
4,h,1500000,10999,14.3
3,h,850000,4790,16.1
5,h,1825000,4790,16.1
3,h,570000,7254,25.9
4,h,690000,7254,25.9
1,u,708000,3040,1.3
1,u,640000,3040,1.3
2,u,1000000,4898,7.2
2,u,615000,4898,7.2
4,h,,6990,18
4,t,,6990,18
4,h,914000,6990,18
3,t,1250000,6990,18
5,h,1268000,2346,18
3,h,1430000,2346,18
1,u,490000,8989,7.2
1,u,419000,8989,7.2
2,h,1250000,8989,7.2
2,u,,8989,7.2
2,u,,8989,7.2
2,u,780000,8989,7.2
2,u,,8989,7.2
4,h,590000,10926,19.6
5,h,2700000,9264,7.5
4,h,1820000,9264,7.5
3,h,,9264,7.5
2,h,,9264,7.5
4,h,1520000,9264,7.5
3,h,,9264,7.5
4,h,,9264,7.5
2,u,,9264,7.5
2,u,,9264,7.5
2,t,540000,9264,7.5
1,u,280000,9264,7.5
5,h,1500000,588,7.5
3,t,,588,7.5
2,h,965000,2970,5.7
3,h,835000,5070,13.1
3,h,841000,5070,13.1
3,h,650000,5070,13.1
4,h,818500,10788,24.8
3,h,680000,10788,24.8
3,h,1451000,5825,2.1
2,u,1505000,5825,2.1
3,h,1625000,6244,3.6
3,h,1655000,6244,3.6
4,h,1600000,6244,3.6
3,h,837000,3593,3.4
4,h,,7570,5.1
1,u,340000,7570,5.1
3,u,510000,7570,5.1
2,t,,4385,15.4
4,h,,17055,38
3,h,510000,17055,38
3,h,515000,2500,36.9
3,h,680000,3285,12.9
2,u,,2403,10.1
2,u,477000,2403,10.1
2,u,652000,10412,7.3
4,h,4855000,10412,7.3
2,u,695000,10412,7.3
3,h,1350000,10412,7.3
4,h,1400000,10412,7.3
3,h,1720000,10412,7.3
3,h,787000,15321,16.7
3,h,,15321,16.7
4,h,1410000,15321,16.7
5,h,,15321,16.7
4,h,,15321,16.7
3,h,,15321,16.7
4,h,,8870,11.2
2,h,695000,8870,11.2
3,t,640000,8524,16.1
3,h,810000,8524,16.1
2,u,375000,8524,16.1
4,h,,8524,16.1
2,u,559000,8524,16.1
3,h,741000,8524,16.1
2,h,640000,8524,16.1
4,h,580000,4864,20.4
3,h,625000,4864,20.4
3,h,635000,2606,11.2
4,h,2600000,5454,13.8
2,u,535000,5454,13.8
3,t,1361000,5454,13.8
4,h,2412500,5454,13.8
3,h,1580000,5454,13.8
4,t,1310000,5454,13.8
4,h,1300000,2356,13.8
2,u,450000,2356,13.8
4,h,,8256,33.3
2,u,551000,11308,5.3
6,h,3250000,11308,5.3
3,h,1676000,11308,5.3
1,u,,11308,5.3
2,u,955000,11308,5.3
1,u,402500,11308,5.3
3,h,,11308,5.3
4,h,2000000,11308,5.3
2,u,550000,6482,6.2
4,h,2500000,6482,6.2
2,h,,6482,6.2
2,u,,6482,6.2
4,h,,6482,6.2
3,h,963800,3794,21.3
3,h,1010000,3794,21.3
3,h,1070000,2890,8.9
4,h,,2947,8.8
3,h,608000,2674,8.8
2,h,655000,2674,8.8
2,u,600000,4794,16
3,h,,4794,16
2,h,,4794,16
4,h,1360000,4794,16
2,u,600000,4794,16
3,h,577000,5556,18
3,h,585500,5556,18
3,h,625000,5556,18
4,h,680000,5556,18
4,h,555000,5556,18
3,h,535000,13830,18.4
4,h,,13830,18.4
4,h,563000,13830,18.4
3,h,,13830,18.4
3,h,605000,13830,18.4
5,h,1370000,5549,7.8
4,h,1720000,1554,7.8
3,h,780000,2339,14.5
3,h,,3656,15.5
3,h,651500,3656,15.5
3,h,,5629,11.7
2,h,567500,5629,11.7
3,h,735000,5629,11.7
2,t,,5629,11.7
4,h,770000,570,15.5
3,h,700000,1119,10.4
2,h,645000,1119,10.4
2,h,,5263,3.4
3,t,1200000,5263,3.4
2,h,,5263,3.4
4,h,1400000,5263,3.4
3,t,757500,5263,3.4
3,h,1230000,5263,3.4
3,u,1020000,10331,5.4
3,h,1950000,10331,5.4
4,h,1700000,10331,5.4
2,u,760000,10331,5.4
1,u,400000,10331,5.4
4,h,2000000,10331,5.4
3,t,1095000,10331,5.4
3,h,,10331,5.4
3,h,2200000,2671,7.3
2,u,660000,2671,7.3
4,h,700000,8459,25.2
4,h,,8459,25.2
3,h,,8459,25.2
4,h,1545000,8459,25.2
3,h,754000,1414,12.1
3,h,1100000,1808,6.4
3,h,1100000,1808,6.4
4,h,1055000,2949,23.3
3,h,,8279,16.3
3,h,525000,8279,16.3
3,h,550000,8279,16.3
4,h,,8279,16.3
6,h,901000,6732,29.9
2,t,610000,3873,6.4
2,h,695000,3873,6.4
2,t,565000,3873,6.4
4,h,2400000,4675,5.9
3,h,,4675,5.9
2,u,715000,4675,5.9
3,h,,8801,8.4
2,t,867500,8801,8.4
1,u,390000,8801,8.4
4,h,2200000,8801,8.4
3,h,1975000,8801,8.4
3,h,,8801,8.4
3,h,,8801,8.4
3,t,860000,8801,8.4
5,h,611000,2591,27.2
4,h,,2591,27.2
3,h,519000,2591,27.2
2,t,576000,4918,4.3
3,h,1150000,4918,4.3
3,h,1150000,4918,4.3
3,h,,2397,11.4
3,t,1000000,2397,11.4
3,t,1150000,2397,11.4
3,h,,4704,17.4
2,u,720000,17496,0
2,u,705000,17496,0
3,h,375000,4718,29.8
3,h,510000,6065,31.7
4,h,1250000,6162,20
2,t,858500,6162,20
1,u,415000,6162,20
4,h,1100000,6162,20
4,h,1800000,6162,20
3,h,618000,5812,25.9
4,h,,5812,25.9
4,h,650000,5812,25.9
3,h,,5812,25.9
3,h,,5812,25.9
7,h,,1158,20.6
3,h,,2019,3
4,h,5440000,2019,3
1,u,380000,2019,3
5,h,835000,10529,17.9
3,h,,10529,17.9
3,t,590000,10529,17.9
4,h,920000,10529,17.9
4,h,,10529,17.9
3,h,885000,6871,17.2
3,u,850000,6871,17.2
4,h,1088000,6871,17.2
3,h,845000,6871,17.2
3,t,750000,6871,17.2
5,t,1160000,6871,17.2
4,h,,6871,17.2
4,h,1110000,6871,17.2
2,u,,2079,10.2
3,h,871000,3891,16.2
3,h,670000,3891,16.2
3,h,690000,3891,16.2
3,h,1050000,6232,6.2
3,h,1150000,6232,6.2
4,h,1075000,2555,14.3
4,t,1100000,2555,14.3
3,t,760000,3650,21.5
3,t,815000,3650,21.5
3,t,592000,13366,14.2
4,t,,13366,14.2
3,h,1340000,13366,14.2
3,h,1220000,13366,14.2
4,t,1045200,13366,14.2
3,h,,13366,14.2
3,h,,13366,14.2
2,u,745000,13366,14.2
4,h,,13366,14.2
2,u,592000,13366,14.2
3,h,832500,7113,18.8
4,h,810000,7113,18.8
1,u,270000,4442,10.1
3,h,640000,9376,34.1
